,Palabra
1833,perdido
1834,perecer
1835,perezoso
1836,perjudicar
1837,perjudicial
1838,perjudicialmente
1839,perjuicio
1840,pernicioso
1841,perplejidad
1842,perplejo
1843,perra
1844,persecución
1845,perseguir
1846,pertinaz
1847,pertinazmente
1848,perturbación
1849,perturbar
1850,perversamente
1851,perversidad
1852,perversión
1853,perverso
1854,pervertido
1855,pervertir
1856,pesadamente
1857,pesadilla
1858,pesado
1859,pesar
1860,pesimismo
1861,pesimista
1862,peste
1863,petardear
1864,petrificar
1865,petrificarse
1866,peyorativo
1867,picado
1868,picadura
1869,picar
1870,picarse
1871,picota
1872,pillaje
1873,pillo
1874,pinchar
1875,piojoso
1876,pipí
1877,pisotear
1878,pizca
1879,plaga
1880,plagar
1881,plagiar
1882,poblacho
1883,pobre
1884,pobreza
1885,pocilga
1886,poco amable
1887,poco amistoso
1888,poco apropiado
1889,poco claro
1890,poco delicado
1891,poco dispuesto
1892,poco fiable
1893,poco fidedigno
1894,poco honrado
1895,poco natural
1896,poco profundo
1897,poco prometedor
1898,poco práctico
1899,poco razonable
1900,poco rentable
1901,podrido
1902,polución
1903,polvoriento
1904,polémica
1905,polémico
1906,pomposo
1907,poner en peligro
1908,poner en ridículo
1909,poner enfermo
1910,poner nervioso
1911,poner obstáculos a
1912,poner pegas
1913,poner una emboscada a
1914,poner una multa
1915,porquería
1916,postizo
1917,precariamente
1918,precario
1919,precipitación
1920,precipitadamente
1921,precipitadamentemente
1922,precipitado
1923,precipitar
1924,prejuicio
1925,prejuzgar
1926,prematuro
1927,preocupación
1928,preocupado
1929,preocupar
1930,preocuparse
1931,preso
1932,presumido
1933,presuntuosamente
1934,presuntuoso
1935,pretenciosamente
1936,pretencioso
1937,primitivo
1938,prisa
1939,prisionero
1940,prisión
1941,privación
1942,privar
1943,probar
1944,problema
1945,problemas
1946,profanar
1947,prohibir
1948,pronunciar mal
1949,proscrito
1950,protesta
1951,protestar
1952,provocar
1953,provocativo
1954,pródigo
1955,pudrir
1956,pudrirse
1957,pueril
1958,pulla
1959,puntapié
1960,punzada
1961,puta
1962,putrefacción
1963,puñalada
1964,puñetazo
1965,puñetero
1966,pálido
1967,pánico
1968,pérdida
1969,pésame
1970,pícaro
1971,quebradizo
1972,quebrado
1973,quebrantar
1974,quebrantarse
1975,quebrar
1976,queja
1977,quejarse
1978,quejido
1979,quemadura
1980,quemarse
1981,quiebra
1982,quisquillosamente
1983,quisquilloso
1984,quitar importancia a
1985,quitar mérito
1986,quitarse de encima
1987,rabia
1988,rabiar
1989,rabieta
1990,racismo
1991,racista
1992,rajar
1993,rajarse
1994,rallar
1995,raquítico
1996,raramente
1997,raro
1998,rata
1999,reaccionario
2000,reaciamente
2001,reacio
2002,rebelde
2003,rebuscado
2004,recaer
2005,recalcitrante
2006,recaída
2007,recelar
2008,recelo
2009,recelosamente
2010,receloso
2011,rechazar
2012,rechazo
2013,reclamación
2014,recortar
2015,recorte
2016,recusar
2017,reducir
2018,reducir la velocidad
2019,redundante
2020,reemplazar
2021,refunfuñar
2022,refunfuñón
2023,refutar
2024,regañar
2025,regresión
2026,rehusar
2027,rehén
2028,reincidencia
2029,reincidir
2030,remordimiento
2031,rencor
2032,rencorosamente
2033,rencoroso
2034,rendición
2035,rendir
2036,rendirse
2037,renuncia
2038,renunciar
2039,renunciar a
2040,reparo
2041,repeler
2042,repentino
2043,reprender
2044,reprensión
2045,represión
2046,reprimir
2047,reproche
2048,repugnancia
2049,repugnante
2050,repugnantemente
2051,repugnar
2052,repulsa
2053,repulsar
2054,rertorcido
2055,rescisión
2056,resentimiento
2057,resfriado
2058,resistencia
2059,restar
2060,restringir
2061,retorcer
2062,retorcerse
2063,retractarse
2064,retrasado
2065,retrasarse
2066,retraso
2067,retroceder
2068,retroceso
2069,reventarse
2070,revolcarse
2071,revoltoso
2072,revuelo
2073,rezagarse
2074,reñir
2075,ridiculamente
2076,ridiculizar
2077,ridículo
2078,riesgo
2079,rimbombante
2080,riña
2081,robar
2082,robo
2083,rogar
2084,rompecabezas
2085,romper
2086,romperse
2087,roto
2088,rotura
2089,rudo
2090,rufián
2091,ruidosamente
2092,ruidoso
2093,ruina
2094,ruinas
2095,ruptura
2096,sabotaje
2097,sabotear
2098,sacrílego
2099,sacudida
2100,salir corriendo
2101,salirse de sus casillas
2102,salvaje
2103,salvajemente
2104,sangrar
2105,sangriento
2106,sanguijuela
2107,sanguinario
2108,santurrón
2109,saquear
2110,saqueo
2111,sarcasmo
2112,sarcástico
2113,sarpullido
2114,saturar
2115,secuestrar
2116,sed
2117,senil
2118,sensible
2119,sentar mal
2120,separar
2121,separarse
2122,sequía
2123,ser injusto
2124,seriamente
2125,sermonear
2126,sermón
2127,serpentear
2128,servidumbre
2129,sesgo
2130,severamente
2131,severidad
2132,severo
2133,shock
2134,simplista
2135,sin blanca
2136,sin escrupulos
2137,sin fundamento
2138,sin motivo
2139,sin razón
2140,sin sentido
2141,sin valor
2142,sin éxito
2143,siniestramente
2144,siniestro
2145,sitiar
2146,sobresaltar
2147,socavar
2148,sofocante
2149,sofocantemente
2150,sofocar
2151,sofocarse
2152,sojuzgar
2153,soledad
2154,solitariamente
2155,solitario
2156,sollozar
2157,sollozo
2158,someter
2159,soplón
2160,soportar
2161,sordo
2162,sorna
2163,soso
2164,sospecha
2165,sospechar
2166,sospechoso
2167,subdesarrollado
2168,subestimar
2169,subirse por las paredes
2170,sublevación
2171,suciedad
2172,sucio
2173,sucumbir
2174,sufrimiento
2175,sufrir
2176,sufrir angustiosamente
2177,suicida
2178,suicidio
2179,sumir
2180,sumiso
2181,superchería
2182,superficial
2183,superficialmente
2184,superfluo
2185,suplicar
2186,supresión
2187,suprimir
2188,susceptible
2189,suspender
2190,suspenso
2191,sustituir
2192,susto
2193,sórdido
2194,súplica
2195,tabú
2196,tacaño
2197,tachar
2198,taimado
2199,tambalearse
2200,tardío
2201,tartamudear
2202,tartamudeo
2203,temblar
2204,tembloroso
2205,temblón
2206,temer
2207,temerario
2208,temeridad
2209,temerosamente
2210,temeroso
2211,temible
2212,temor
2213,tempestad
2214,tempestuoso
2215,tenebroso
2216,tener antipatía a
2217,tener miedo
2218,tener pavor a
2219,tener una avería
2220,tensar
2221,tensión
2222,tenso
2223,tentación
2224,tercamente
2225,terco
2226,tergiversación
2227,tergiversar
2228,terquedad
2229,terrible
2230,terriblemente
2231,terror
2232,terrorismo
2233,testarudez
2234,testarudo
2235,tiburón
2236,timador
2237,timar
2238,timidamente
2239,timidez
2240,timo
2241,tinieblas
2242,tirano
2243,tiranía
2244,tiritar
2245,tiro errado
2246,tiránico
2247,tomar represalias contra
2248,tontamente
2249,tonterías
2250,tonto
2251,torcedura
2252,torcer
2253,torcerse
2254,torcido
2255,tormenta
2256,tormento
2257,tormentoso
2258,torpe
2259,torpemente
2260,torrente
2261,tortuosamente
2262,tortuoso
2263,tortura
2264,torturar
2265,toscamente
2266,tosco
2267,totalitario
2268,trabajo duro
2269,tragedia
2270,traicionar
2271,traicioneramente
2272,traicionero
2273,traición
2274,traidor
2275,trama
2276,tramar
2277,trampa
2278,tramposo
2279,traste
2280,trasto inútil
2281,trastornado
2282,trastornar
2283,trastorno
2284,tratar con condescendencia
2285,traumático
2286,travesura
2287,travieso
2288,trazar
2289,triste
2290,tristemente
2291,tristeza
2292,triza
2293,tropezar
2294,tropezón
2295,trágico
2296,tugurio
2297,tumba
2298,tumulto
2299,tumultuosamente
2300,tumultuoso
2301,turbación
2302,turbado
2303,turbar
2304,turbio
2305,turbulento
2306,tímido
2307,títere
2308,tóxico
2309,ultimátum
2310,ultrajar
2311,ultraje
2312,urgencia
2313,urgente
2314,urgentemente
2315,usurpar
2316,vaciar
2317,vaciarse
2318,vacilar
2319,vacío
2320,vagabundo
2321,vago
2322,vanidad
2323,vanidosamente
2324,vanidoso
2325,vano
2326,vedar
2327,vencido
2328,veneno
2329,venenosamente
2330,venenoso
2331,venganza
2332,vengativamente
2333,vengativo
2334,vergonzosamente
2335,vergonzoso
2336,vergüenza
2337,vertedero
2338,vetar
2339,veto
2340,vicio
2341,vil
2342,vilipendiar
2343,vilmente
2344,violación
2345,violar
2346,violentamente
2347,violento
2348,virulencia
2349,virulentamente
2350,virulento
2351,virus
2352,vociferante
2353,vociferar
2354,voladura
2355,volar
2356,volcar
2357,volátil
2358,vomitar
2359,vulgar
2360,víbora
2361,víctima
2362,vómito
2363,yermo
2364,zoquete
2365,zozobrar
2366,zumbido
2367,zurcido
2368,zurcir
2369,zurrar
2370,zángano
2371,ay de mí
2372,maldito sea
2373,áspero
2374,úlcera
2375,abajo
2376,afuera
2377,alerta
2378,amalaya
2379,arrarray
2380,atrás
2381,bah
2382,buf
2383,caguendiós
2384,canastos
2385,caracho
2386,caracoles
2387,carajo
2388,chitón
2389,cielos
2390,cojones
2391,coño
2392,cuidado
2393,córcholis
2394,demonios
2395,demontre
2396,diablos
2397,diantre
2398,diantres
2399,dios
2400,ejem
2401,fuera
2402,gualá
2403,hombre
2404,jesús
2405,jo
2406,jobar
2407,joder
2408,jolín
2409,leñe
2410,malhayas
2411,mamola
2412,mecachis
2413,miéchica
2414,nanay
2415,narices
2416,pucha
2417,puf
2418,puff
2419,puñeta
2420,puñetas
2421,quia
2422,rediós
2423,sanseacabó
2424,sniff
2425,socorro
2426,tururú
2427,vaya
2428,vaya por dios
2429,a dedo
2430,a dos velas
2431,a grito pelado
2432,a mamarla
2433,a mí plin
2434,a trancas y barrancas
2435,aborto
2436,abusica
2437,achantado
2438,acocojada
2439,acojonado
2440,acusica
2441,afanar
2442,agarrada
2443,agarrado
2444,ahuecar el ala
2445,alucinar
2446,alucinar en colores
2447,armarla
2448,arrastrada
2449,arrastrado
2450,asaltacunas
2451,año catapún
2452,año de la pera
2453,bajón
2454,baldada
2455,baldado
2456,baldao
2457,bastorra
2458,bastorro
2459,bobo
2460,bocata
2461,bocazas
2462,bodrio
2463,boludo
2464,borde
2465,bronca
2466,bruto
2467,bufar
2468,buitre
2469,bujarra
2470,cabestro
2471,cabrearse
2472,cabrón
2473,caer gordo
2474,cagarse
2475,cagueta
2476,calzonazos
2477,cansina
2478,cansino
2479,cante
2480,carajo
2481,cate
2482,cateta
2483,cateto
2484,chapero
2485,charnega
2486,charnego
2487,chinga tu madre
2488,chingon
2489,chivato
2490,chota
2491,chulo
2492,chupatintas
2493,chupón
2494,chupóptera
2495,chupóptero
2496,churro
2497,chusma
2498,clavar
2499,cochambroso
2500,coco
2501,colgada
2502,colgado
2503,comerse el tarro
2504,comerse la olla
2505,comerse un marrón
2506,concha tu madre
2507,cotilla
2508,coñazo
2509,coño
2510,cutre
2511,dar la lata
2512,de boquilla
2513,debilucho
2514,dejar plantado
2515,depre
2516,despitorrarse
2517,diñarla
2518,doblado
2519,echar un rapapolvo
2520,empanado
2521,emparanoiado
2522,enclenque
2523,enculado
2524,enferma
2525,escoñar
2526,espicharla
2527,estar como una regadera
2528,estar para el arrastre
2529,estirar la pata
2530,facha
2531,farol
2532,fastidioso
2533,feto
2534,flipado
2535,flipar
2536,furcia asquerosa
2537,gamberro
2538,garrula
2539,garrulo
2540,gañán
2541,gilimierdas
2542,gilipollas
2543,gorrona
2544,gorronear
2545,gorrón
2546,grima
2547,guarreras
2548,guarro
2549,guarrona
2550,hacer la pirula
2551,hasta la coronilla
2552,hay que joderse
2553,hecho mierda
2554,hijo de puta
2555,hortera
2556,huevon
2557,huevón
2558,importar un pimiento
2559,infeliz
2560,jamacuco
2561,jarabe de palo
2562,jeta
2563,jeto
2564,jiñarla
2565,joder
2566,joder la marrana
2567,julandrón
2568,lacra
2569,ladilla
2570,ladrar
2571,liar
2572,llorica
2573,looser
2574,macarra
2575,machacona
2576,machacón
2577,machorra
2578,maco
2579,majara
2580,majareta
2581,mala leche
2582,mala pata
2583,mangante
2584,mangar
2585,mangui
2586,maricón
2587,marrón
2588,maruja
2589,menso
2590,mocoso
2591,mofa
2592,morro
2593,mosquearse
2594,moña
2595,muermo
2596,multiplicarse por cero
2597,nerdo
2598,nigga
2599,no comerse una rosca
2600,no ralles
2601,ojete
2602,ostia puta
2603,paleto
2604,paliza
2605,palizas
2606,palmarla
2607,palurda
2608,palurdo
2609,panoli
2610,papanatas
2611,parida
2612,pasota
2613,pasotismo
2614,pelmazo
2615,pelársela
2616,pencar
2617,pendejo
2618,pifiar
2619,pifiarla
2620,pinche
2621,pinga
2622,potar
2623,pringada
2624,pringado
2625,pringao
2626,pringar
2627,puta
2628,putear
2629,puto
2630,quejica
2631,quemado
2632,quinqui
2633,rajar
2634,rallar
2635,ramera
2636,rayar
2637,recochineo
2638,roñosa
2639,roñoso
2640,rácano
2641,sarasa
2642,sudaca
2643,tortazo
2644,trincar
2645,trola
2646,truño
2647,vacilar
2648,vaguear
2649,zopenco
2650,zoquete
2651,zorra
2652,zumbado
2653,ácido
2654,Depresion
2655,Dificil
2656,Jo
2657,Joe
2658,Jope
2659,Mentira
2660,Pfff
2661,Triste
2662,abandonar
2663,absentismo
2664,aburrir
2665,accidente
2666,acusación
2667,acusar
2668,adiós
2669,afectado
2670,afectar
2671,agravar
2672,agredir
2673,agresivo
2674,agresión
2675,ajuste
2676,alucinar
2677,amenaza
2678,amenazar
2679,analfabeto
2680,arremeter
2681,arriesgar
2682,arrogante
2683,arruinar
2684,asalto
2685,asco
2686,asesinar
2687,asesinato
2688,asqueroso
2689,asustar
2690,atacar
2691,ataque
2692,atentado
2693,austeridad
2694,azote
2695,bajon
2696,barbaridad
2697,basura
2698,blanquear
2699,bloquear
2700,bloqueo
2701,borrar
2702,buf
2703,cabrear
2704,cabrón
2705,caca
2706,cadáver
2707,caer
2708,calabozo
2709,calcinar
2710,cancelar
2711,cansino
2712,castigar
2713,caída
2714,ceder
2715,celoso
2716,censurar
2717,cerrar
2718,chocar
2719,cinismo
2720,coacción
2721,cobardía
2722,codicia
2723,condenar
2724,confrontación
2725,confundir
2726,confusión
2727,contagioso
2728,contaminación
2729,contra
2730,corrupcion
2731,corrupción
2732,corrupto
2733,cortar
2734,costar
2735,crisis
2736,criticar
2737,cruel
2738,cuestionar
2739,culpa
2740,cárcel
2741,dañar
2742,daño
2743,deber
2744,debilidad
2745,decepcionar
2746,decepción
2747,deficit
2748,defraudador
2749,degradación
2750,delincuente
2751,delito
2752,denuncia
2753,denunciar
2754,depresion
2755,deprimir
2756,deriva
2757,derrochar
2758,desaceleración
2759,desafinar
2760,desahuciar
2761,desanimar
2762,desaparecer
2763,desaparición
2764,desastre
2765,desesperar
2766,desgracia
2767,desgraciadamente
2768,desigualdad
2769,desmentir
2770,despedida
2771,despedir
2772,despido
2773,despilfarrar
2774,despilfarro
2775,desprecio
2776,desprestigiar
2777,desregulación
2778,destrucción
2779,desviación
2780,detener
2781,detenido
2782,deterioro
2783,deuda
2784,devaluar
2785,dictadura
2786,dificil
2787,dificultad
2788,dimisión
2789,dimitir
2790,disolución
2791,disparate
2792,doler
2793,dolor
2794,drástico
2795,duro
2796,déficit
2797,empeorar
2798,encarcelar
2799,enchufismo
2800,endeudar
2801,enfadar
2802,enfermar
2803,enfrentar
2804,engañar
2805,engaño
2806,enojar
2807,enseriar
2808,eres
2809,error
2810,erróneo
2811,escandaloso
2812,esclavo
2813,esconder
2814,escudar
2815,escupir
2816,escándalo
2817,esperpento
2818,estrañare
2819,etarra
2820,excepción
2821,excluir
2822,excusa
2823,explosivo
2824,expolio
2825,extinción
2826,extorsion
2827,extorsionar
2828,extorsión
2829,extrañar
2830,facha
2831,factura
2832,fallar
2833,falsedad
2834,falta
2835,faltar
2836,faltón
2837,fatal
2838,feo
2839,fracasar
2840,fracaso
2841,fraude
2842,frío
2843,fuga
2844,gastar
2845,gasto
2846,golpear
2847,grave
2848,guantánamo
2849,harto
2850,helar
2851,herida
2852,herido
2853,hipocresía
2854,horror
2855,huelga
2856,humillar
2857,hundir
2858,ignorar
2859,ilegal
2860,impedir
2861,impopular
2862,imposible
2863,impuesto
2864,impunidad
2865,imputación
2866,imputar
2867,inaceptable
2868,inadecuado
2869,incapaz
2870,incendio
2871,incidencia
2872,incorrecto
2873,incumplir
2874,indignante
2875,indignar
2876,indignidad
2877,indigno
2878,inflar
2879,ingrato
2880,inhumano
2881,injusticia
2882,injusto
2883,insensible
2884,insomnio
2885,insostenible
2886,insuficiente
2887,insultar
2888,insulto
2889,intolerancia
2890,irregular
2891,irregularidad
2892,irreversible
2893,jo
2894,joder
2895,jodio
2896,joe
2897,jope
2898,jops
2899,lamentable
2900,largar
2901,lastimar
2902,llorar
2903,lloro
2904,luto
2905,lío
2906,machismo
2907,machista
2908,mafia
2909,mal
2910,maldito
2911,malo
2912,maltratar
2913,manipulación
2914,manipular
2915,matanza
2916,matao
2917,matar
2918,mentir
2919,mentira
2920,mentiras
2921,merda
2922,miedo
2923,mierda
2924,miseria
2925,miss
2926,morir
2927,muerte
2928,muerto
2929,multa
2930,murio
2931,naufragar
2932,negar
2933,nervioso
2934,no
2935,nostalgia
2936,obligar
2937,obstáculo
2938,obviedad
2939,ocultar
2940,oculto
2941,odiar
2942,odio
2943,ofender
2944,olvidar
2945,oponer
2946,pagar
2947,papelón
2948,parado
2949,paro
2950,pasada
2951,patético
2952,pedir
2953,pedófilo
2954,peligroso
2955,peloteo
2956,pena
2957,penalizar
2958,penar
2959,penoso
2960,peor
2961,perder
2962,perdio
2963,pereza
2964,perjudicar
2965,pero
2966,pesimismo
2967,pfff
2968,piquete
2969,pobre
2970,poco
2971,podrir
2972,polémico
2973,populista
2974,precariedad
2975,precario
2976,presión
2977,preso
2978,pretender
2979,prevaricación
2980,prevaricador
2981,prisión
2982,privar
2983,problema
2984,protesta
2985,provocar
2986,puf
2987,puta
2988,quejar
2989,quitar
2990,rabia
2991,rata
2992,recargo
2993,recesion
2994,recesión
2995,reclamar
2996,recortar
2997,recorte
2998,recortes
2999,rectificar
3000,reducción
3001,reforma
3002,represión
3003,repudiar
3004,resignación
3005,retirar
3006,retrasar
3007,retroceso
3008,ridículo
3009,riesgo
3010,robar
3011,romper
3012,ruido
3013,ruina
3014,sanción
3015,sangría
3016,saqueo
3017,sarcasmo
3018,secta
3019,simpleza
3020,sin
3021,snif
3022,soberbia
3023,sorry
3024,sospecha
3025,sospechar
3026,sufrir
3027,suicidio
3028,supresión
3029,surrealista
3030,suspender
3031,suspensión
3032,susto
3033,sólo
3034,tajantemente
3035,terremoto
